,source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,smiles,unimol_similarity,tankbind_affinity,drugban_affinity,moltrans_affinity
vdr_unique_G1_8673,G1,,8.796683311462404,9.035177135467531,7.241117835044861,7.490797996521,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCC)CCC(C)(C)C)CC(CC(C)(C)O)CC1O,0.6075949367088608,-9.7,-6.9,-6.5
vdr_unique_G1_8674,G1,,8.755152642726898,8.931269264221196,6.802349567413334,8.15036392211914,-4.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCCC(=O)O)CC(O)CCCCCCCCCCCC=CCCCCC(C)(C)O)CC(O)CC1O,0.6309523809523809,-9.5,-6.1000000000000005,-5.8
vdr_unique_G1_8675,G1,,8.556695640087126,8.956033945083606,6.662704765796661,9.10112285614014,-10.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCCC)C2CCOC2OCC(O)C(C)C)CC(O)CC1O,0.5227272727272727,-9.5,-6.6000000000000005,-7.0
vdr_unique_G1_8676,G1,,8.181676328182217,9.1608715057373,6.963425934314728,9.18508243560791,-9.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCCCC(C)(C)O)CC(O)C2(C)CC2O)CC(O)CC1O,0.7066666666666667,-9.5,-6.6000000000000005,-6.8
vdr_unique_G1_8677,G1,,8.489669740200043,8.802646589279167,6.765383899211882,9.02813625335693,-10.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCCCCC(C)(C)O)CC(O)C(C)C)CC(O)CC1O,0.7361111111111112,-9.5,-6.6000000000000005,-7.0
vdr_unique_G1_8678,G1,,8.424739420413971,9.1314323425293,6.927544713020325,7.09569263458252,-5.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCCCCO)CC2OCC(CC(C)(C)O)CC2OCCCC(=O)CCC(C)(C)O)CC(O)CC1O,0.52,-9.5,-6.1000000000000005,-5.8
vdr_unique_G1_8679,G1,,8.073517739772798,9.17848138809204,6.742271304130555,8.40442562103272,-3.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCCO)CC(O)CC2CCC(=CC=C(C)C)C2CCC(C)C(=O)C=CC2CC(C)CC(O)(CC)C2)CC(O)CC1O,0.4035087719298245,-9.5,-6.1000000000000005,-5.8
vdr_unique_G1_868,G1,transmol,6.51698494,6.163763046,7.253525257,8.994247437,-10.2,-0.863853931,0.921482384,CCCn1c(C(=O)NCC(=O)O)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.96389836,-9.74459,-8.62741378,-6.917580073
vdr_unique_G1_8680,G1,,7.864799618721009,8.892168521881114,6.7368098497390765,8.97493171691895,-10.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCCCO)CCCC(=O)CC(C)C)CC(O)CC1O,0.5949367088607594,-9.7,-6.6000000000000005,-7.0
vdr_unique_G1_8681,G1,,8.169712245464327,8.928355741500855,6.528553426265717,8.82262229919434,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCO)CC(O)C(C)O)CC(O)CC1O,0.6351351351351351,-9.9,-7.4,-7.2
vdr_unique_G1_8682,G1,,8.45963102579117,9.23534245491028,6.765858530998228,9.6153678894043,-12.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCO)CCC(O)C2=CCC(O)C(C)(O)CCC2)CC(O)CC1O,0.5287356321839081,-9.7,-7.1000000000000005,-6.8
vdr_unique_G1_8683,G1,,8.249075293540956,9.035533809661867,6.791156470775604,8.98429489135742,-10.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCO)CCCCCCC(C)(C)O)CC(O)CC1O,0.7681159420289855,-9.7,-7.4,-7.0
vdr_unique_G1_8684,G1,,7.490769505500793,9.025417757034294,6.463850140571595,9.3803882598877,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCO)C(=O)C2=CCCCC2)CC1C,0.4418604651162791,-9.7,-7.4,-7.0
vdr_unique_G1_8685,G1,,8.285806775093079,9.143705844879156,6.801024138927459,9.38028430938721,-9.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCO)C(CCCC(C)(C)O)CC(O)CCC(C)(C)O)CC1O,0.6075949367088608,-9.7,-7.1000000000000005,-6.8
vdr_unique_G1_8686,G1,,8.223512411117554,9.501223945617674,6.846174061298371,9.35157775878906,-10.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCO)CC(=CC=O)CCCCC)CC(O)CC1C,0.4772727272727273,-9.7,-6.9,-7.0
vdr_unique_G1_8687,G1,,8.141052484512329,8.689290618896475,6.720504641532898,9.17278861999512,-11.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCO)CC(O)C(C)C)CC(O)CC1O,0.6216216216216216,-9.9,-7.4,-7.4
vdr_unique_G1_8688,G1,,8.072299361228943,9.018279981613167,6.539054334163666,6.72762393951416,-10.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCO)CC(O)C(O)C(O)CCCCCCCC(C)(C)C)CC1O,0.5421686746987951,-9.5,-7.1000000000000005,-6.8
vdr_unique_G1_8689,G1,,8.10673999786377,8.849670886993406,6.499874413013458,9.40902805328369,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCO)CCC(C)(C)O)CC(O)C1O,0.6,-9.9,-7.4,-7.4
vdr_unique_G1_869,G1,transmol,6.564679146,5.494534969,7.360977173,7.962781906,-9.8,0.03912472,0.914383411,CCN(C)CCCNC(=O)c1cc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)cn1CC,0.94129443,-9.742173,-8.201210305,-7.082191953
vdr_unique_G1_8690,G1,,8.152831554412842,8.974173212051388,7.011447608470917,9.15800476074219,-10.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCO)CCCCCCC)CC(O)CC1O,0.6301369863013698,-9.7,-7.4,-7.2
vdr_unique_G1_8691,G1,,8.90523099899292,9.31614723205567,6.803747415542604,8.3223819732666,-9.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCOC(C)=O)C2CC2C(C)CCC(CC=CC)CC(O)CC=CCCC(C)(C)O)CC1O,0.4851485148514851,-9.5,-6.1000000000000005,-6.5
vdr_unique_G1_8692,G1,,8.157262027263641,8.907364988327023,6.724576771259308,9.75661945343018,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCO)CCC(C)(C)O)CC1O,0.6571428571428571,-9.9,-7.4,-7.4
vdr_unique_G1_8693,G1,,8.29543936252594,9.104990196228032,6.726496517658234,9.05935287475586,-10.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCO)CCCCCCCC(C)(C)O)CC(O)CC1O,0.7681159420289855,-9.7,-7.4,-7.0
vdr_unique_G1_8694,G1,,8.051015079021452,8.863703823089597,6.537586450576784,9.66115951538086,-9.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCO)CCCO)CC1O,0.5774647887323944,-9.9,-7.4,-7.4
vdr_unique_G1_8695,G1,,7.619049012660979,8.946029138565068,6.35696703195572,9.28401947021484,-10.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCOC(C)C)C2CCC(O)C2)CC(C(=O)O)C1OCCO,0.4505494505494505,-9.9,-7.4,-7.0
vdr_unique_G1_8696,G1,,8.771485924720764,8.999727964401252,6.966707766056062,8.50652122497559,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCOCCCC)C2CCC(C)(C)C2)CC(O)CC1O,0.575,-9.7,-6.9,-7.0
vdr_unique_G1_8697,G1,,8.551129281520844,9.027916765213014,6.7320245504379255,9.31642055511475,-10.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CO)CCCCCCCCCC2CCCC2S)CC(O)CC1O,0.5822784810126582,-9.7,-6.9,-7.0
vdr_unique_G1_8698,G1,,8.308009505271912,9.13650274276734,6.445294082164764,9.66876602172852,-4.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(COC(C)O)CC(C)(C)O)CC(O)C(CC(O)CC(=O)O)CC(=O)C(C)=CC=C(C)C1O,0.3942307692307692,-9.7,-6.1000000000000005,-6.8
vdr_unique_G1_8699,G1,,8.540545880794529,9.011916065216056,6.541321873664856,9.36942005157471,-10.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)(CCCCC=CC=CCCC2CCC(C)CC2)C(CC)CCCCC)C(O)C1O,0.4105263157894737,-9.5,-6.6000000000000005,-6.5
vdr_unique_G1_87,G1,transmol,7.308486462,8.881846428,7.950391769,9.386044502,-11.5,-1.183749199,0.90948993,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)C(=O)N2CCCCc2ccccc2)C(O)C1O,0.96058047,-9.754102,-8.411704445,-6.665496711
vdr_unique_G1_870,G1,transmol,6.653657436,5.760838509,7.23998642,7.881370544,-10.4,-0.885284543,0.923476636,CCN(C)CCNC(=O)c1cc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)cn1CC,0.94619215,-9.7443285,-8.125789605,-7.120301148
vdr_unique_G1_8700,G1,,8.61302363872528,8.911711263656608,6.942158758640289,9.60387992858887,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)C(=O)CCCC)CC(O)CC1O,0.6164383561643836,-9.9,-7.4,-7.4
vdr_unique_G1_8701,G1,,8.691669821739197,8.780701065063482,6.237819671630861,9.45942306518555,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)C2CC(O)C2)CC1O,0.5797101449275363,-9.9,-7.4,-7.4
vdr_unique_G1_8702,G1,,8.787890791892998,8.761835479736334,5.809793591499329,9.56193161010742,-10.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)C2CO2)CCC1O,0.5,-9.9,-7.4,-7.4
vdr_unique_G1_8703,G1,,8.897065877914427,8.885530042648325,6.73458516597748,9.68643188476563,-11.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCC(C)(C)O)CC(O)CC1O,0.7846153846153846,-9.9,-7.4,-7.4
vdr_unique_G1_8704,G1,,8.766451954841614,8.873054075241082,6.770676732063292,9.63397121429443,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCC(C)(C)O)CC1O,0.6865671641791045,-9.9,-7.4,-7.4
vdr_unique_G1_8705,G1,,8.879419445991516,8.823411464691167,6.434114992618563,9.62004470825195,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCC(C)(C)O)CCC1O,0.6470588235294118,-9.9,-7.4,-7.4
vdr_unique_G1_8706,G1,,8.778245568275452,8.670148801803592,6.600830256938934,9.54964637756348,-11.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCC(C)O)CC(O)CC1O,0.6716417910447762,-9.9,-7.4,-7.4
vdr_unique_G1_8707,G1,,8.835582554340363,9.116952276229858,6.922188937664034,9.45356464385986,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCC(O)CCC(C)(C)C=CCCCC(C)(C)O)CC1O,0.6075949367088608,-9.7,-7.4,-7.0
vdr_unique_G1_8708,G1,,8.725498080253601,8.9041464328766,6.7332499623298645,9.67429542541504,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCCC(C)(C)O)CC1O,0.7272727272727273,-9.9,-7.4,-7.4
vdr_unique_G1_8709,G1,,8.734518647193909,8.829063606262212,6.627902686595916,9.68278312683106,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCCC(C)O)CC1O,0.5857142857142857,-9.9,-7.4,-7.4
vdr_unique_G1_871,G1,transmol,6.452721596,6.3895998,6.95756197,7.355724335,-10.2,-0.670251966,0.91192466,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)n1C,0.93648744,-9.745283,-8.024150864,-7.197249314
vdr_unique_G1_8710,G1,,8.183603405952454,8.844465970993037,6.534466266632078,9.49843311309814,-10.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)CCCO)CC(O)CC1O,0.6764705882352942,-9.9,-7.4,-7.4
vdr_unique_G1_8711,G1,,8.205960214138031,8.940158128738405,5.873812317848206,9.61010551452637,-10.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)(C=CCCO)C1O,0.4545454545454545,-9.9,-7.4,-7.4
vdr_unique_G1_8712,G1,,8.73488187789917,9.37427916526794,5.938912868499758,9.52184867858887,-13.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)C(=C)C1C=CC=Cc1cccc(C(=O)O)c1,0.4222222222222222,-9.7,-6.9,-7.2
vdr_unique_G1_8713,G1,,8.449206948280334,8.76510066986083,6.724498808383942,9.56865692138672,-11.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)C(=C)C1O,0.5522388059701493,-9.9,-7.4,-7.2
vdr_unique_G1_8714,G1,,7.849395751953127,8.896417474746718,6.4295979738235465,9.58624076843262,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)C(CCCO)C1O,0.5135135135135135,-9.9,-7.4,-7.4
vdr_unique_G1_8715,G1,,8.595784604549408,8.75653548240661,5.90030199289322,9.40730953216553,-12.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)C(O)C1O,0.5294117647058824,-9.9,-7.4,-7.2
vdr_unique_G1_8716,G1,,8.738627791404724,9.10485954284668,6.996258795261382,9.37739753723145,-11.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)C(OCCCCC(C)(C)O)CCCC1O,0.64,-9.9,-7.4,-7.0
vdr_unique_G1_8717,G1,,8.099390506744383,8.780159091949466,6.245720028877262,9.50801753997803,-11.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)CC1CCO,0.5797101449275363,-9.9,-7.4,-7.4
vdr_unique_G1_8718,G1,,8.428627252578735,8.929874515533458,6.5401942133903495,9.64740085601807,-13.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2(C)CC(O)CC2O)CC(O)CC1O,0.6470588235294118,-9.9,-7.4,-7.4
vdr_unique_G1_8719,G1,,8.07535183429718,9.243489551544185,7.221786379814148,9.30099487304688,-8.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CC(CC)C23CCCC3C(C)CCC=C(CCCO)CCCC(O)CCCO)CC1O,0.4891304347826087,-9.5,-6.6000000000000005,-6.5
vdr_unique_G1_872,G1,transmol,7.270278454,6.827410698,6.979020119,7.390756607,-10.4,-0.454272181,0.916856766,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)n1NC,0.94049144,-9.743086,-7.533825731,-7.100603375
vdr_unique_G1_8720,G1,,8.782642602920534,9.02281770706178,6.826293110847475,9.48788261413574,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CC(CCC(C)(C)O)C2)CC(O)CC1O,0.7352941176470589,-9.9,-7.4,-7.2
vdr_unique_G1_8721,G1,,8.318294882774353,8.887793493270884,6.402106642723083,9.35197734832764,-11.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(=O)C2(C)C)CCCC1O,0.4864864864864865,-9.9,-7.4,-7.0
vdr_unique_G1_8722,G1,,8.557801246643066,8.842656230926519,6.808595895767214,9.52768135070801,-12.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(=O)C2(C)C2CCC3C(C)CCC32)CC(O)CC1O,0.55,-9.7,-7.4,-7.0
vdr_unique_G1_8723,G1,,8.670810222625732,8.99493417739868,6.577172577381136,9.6937313079834,-12.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(C(C)(C)O)C2)CC(O)C1O,0.5333333333333333,-9.9,-7.4,-7.4
vdr_unique_G1_8724,G1,,8.897449374198915,9.251022195816036,6.820950984954836,9.66014671325684,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(C(C)(C)O)C2=CCCC(O)CC)CC1O,0.5180722891566265,-9.7,-7.4,-7.2
vdr_unique_G1_8725,G1,,8.84110474586487,9.048621606826789,6.92922705411911,9.53011035919189,-12.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(C(C)CC(C)(C)O)CC2O)CC(O)CC1O,0.6805555555555556,-9.9,-7.4,-7.0
vdr_unique_G1_8726,G1,,8.57542592287064,9.30215892791748,6.796382546424868,9.36760711669922,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(C)(O)C2(C)C)CC1O,0.5428571428571428,-9.9,-7.4,-7.2
vdr_unique_G1_8727,G1,,8.600714325904846,9.0925362110138,6.927898764610292,9.61456108093262,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(C)(O)C2=CC(C)CC2CCC(C)(O)C2)CC(O)CC1O,0.5301204819277109,-9.7,-7.4,-7.0
vdr_unique_G1_8728,G1,,8.600704789161682,9.025272846221927,7.242961823940277,9.58659076690674,-11.1,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(CC)(C(C)C)CC(O)C2)CC(O)CC1O,0.5866666666666667,-9.7,-7.4,-7.2
vdr_unique_G1_8729,G1,,8.870794355869295,9.213079738616942,7.046549201011658,9.40001392364502,-6.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(CCCC(=O)C(C)(O)CC)CCC2=CC=C2CC(O)CC(O)C2)CC1O,0.5056179775280899,-9.5,-6.9,-7.0
vdr_unique_G1_873,G1,transmol,6.796500206,6.421427727,6.52340889,8.119857788,-10.6,-0.624776006,0.922486246,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)nc1,0.93169713,-9.749391,-8.442086614,-6.856964479
vdr_unique_G1_8730,G1,,8.885262668132782,8.994722843170162,6.809849798679352,9.26335334777832,-10.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(O)C2C=C(CC)CC(O)C(C)CCCC(C)(C)O)CC(O)C(C)C1O,0.5054945054945055,-9.5,-6.9,-6.8
vdr_unique_G1_8731,G1,,8.993532419204712,9.03826651573181,6.017599582672119,9.31714820861816,-12.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC(O)C2CC(O)C(=O)C=CC(C)(C)O)CCC1O,0.4705882352941176,-9.9,-7.4,-7.2
vdr_unique_G1_8732,G1,,8.876639783382416,8.883469772338866,6.733419537544254,9.66788387298584,-14.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC3C(C)C(=O)CCC32C)CC(O)CC1O,0.6027397260273972,-9.9,-7.4,-7.2
vdr_unique_G1_8733,G1,,8.295945346355438,8.943351840972909,6.861567378044128,9.19006729125977,-9.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC3C(C)CCCC3(C)C2CCC(C)CCC(O)C(C)CCCCO)CC(O)CC1O,0.5,-9.5,-6.9,-6.5
vdr_unique_G1_8734,G1,,8.748566031455994,8.860236120224002,6.145720660686495,9.02157115936279,-12.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCC3C(CCC(C)(C4CC(O)C(O)C(O)C4)C3O)CC2=O)CC(O)CC1O,0.5301204819277109,-9.7,-7.1000000000000005,-7.0
vdr_unique_G1_8735,G1,,8.131072700023651,8.773432159423828,6.408391535282134,9.1118745803833,-11.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCC(C)(C)C2=O)CCC1O,0.48,-9.9,-7.4,-7.0
vdr_unique_G1_8736,G1,,8.769429862499237,9.041976165771496,6.719411969184876,9.36939239501953,-12.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCC(C)(C)C2=O)CCCC(O)(CC)C1O,0.4216867469879518,-9.7,-7.4,-7.2
vdr_unique_G1_8737,G1,,8.628681123256683,9.043449926376343,6.968872189521789,9.56789779663086,-10.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCC(C)(C)C2CCCC(C)(C)O)CC1O,0.6351351351351351,-9.7,-6.9,-7.2
vdr_unique_G1_8738,G1,,8.086736261844635,8.830481481552123,6.6648701429367065,9.34905910491943,-12.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCC(C)(C)OC2=O)CC(O)CC1O,0.5945945945945946,-9.9,-7.4,-7.4
vdr_unique_G1_8739,G1,,8.743530988693239,8.969583225250243,6.871308028697968,9.67463874816895,-13.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCC(C)(O)C2)CC(O)CC1O,0.6285714285714286,-9.9,-7.4,-7.4
vdr_unique_G1_874,G1,transmol,6.720027924,6.264920235,5.775189877,7.433329582,-10.3,-0.231005222,0.918889344,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)nc1C,0.91873425,-9.751845,-8.792054622,-7.373615437
vdr_unique_G1_8740,G1,,8.915521144866943,9.011497974395756,6.719263970851896,9.42680931091309,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCC(C)(O)C2CCC2=CCC(O)C2)CC(O)CC1O,0.5301204819277109,-9.9,-7.4,-7.0
vdr_unique_G1_8741,G1,,8.745370984077454,9.067383623123174,6.707641422748568,9.20528125762939,-10.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCCC2(C)C)CC1O,0.5588235294117647,-9.7,-7.4,-7.0
vdr_unique_G1_8742,G1,,8.700304746627808,9.017972612380976,6.743978202342989,9.19704437255859,-11.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCCCC23CCCC3)CC(O)CC1O,0.6567164179104478,-9.7,-7.4,-7.2
vdr_unique_G1_8743,G1,,8.455396294593815,9.113383722305292,6.34336221218109,9.42027473449707,-9.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C2CCCCCCC(O)C(C)(C)O2)CCC1O,0.4736842105263157,-9.7,-7.4,-7.2
vdr_unique_G1_8744,G1,,8.536943316459658,9.214306116104122,6.972444057464598,8.85445404052734,-10.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C(=CC=C(C)C)CC=CCCCCCCC(C)(C)C2CCCCC(C)(O)C2)CC1O,0.4583333333333333,-9.5,-6.1000000000000005,-6.5
vdr_unique_G1_8745,G1,,8.848680555820467,9.590677976608282,6.33181631565094,9.69743537902832,-14.7,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C23CCC4CC(CC(C4)C2)C3)CCC(C)(O)C1O,0.4117647058823529,-9.7,-7.4,-6.7
vdr_unique_G1_8746,G1,,8.807690382003784,9.293309354782098,6.283854007720946,9.28263092041016,-11.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2C(C)CCCC2(C)C2CCC3C(C)CC(O)CC32)CC1O,0.4597701149425287,-9.7,-6.9,-7.0
vdr_unique_G1_8747,G1,,8.842784762382507,9.437854242324828,6.386725485324861,9.3048791885376,-10.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC(C=CCC(C)(C)O)CCC2(C)C2CCC3C(C)CC(O)CC32)CC1O,0.4736842105263157,-9.5,-6.9,-7.0
vdr_unique_G1_8748,G1,,8.442077934741974,9.405248546600337,6.588908731937408,9.50717163085938,-10.8,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)CC(O)CCCCC(C)(O)CCCC(C)(C)O)CC1O,0.6282051282051282,-9.9,-7.4,-6.8
vdr_unique_G1_8749,G1,,8.756247162818909,9.505940246582036,6.581094920635223,9.49927711486816,-12.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)CC2CC(O)CO2)CC1O,0.5189873417721519,-9.9,-7.4,-7.4
vdr_unique_G1_875,G1,transmol,5.226452827,5.577512741,4.785951138,6.298135757,-10.1,-0.455429763,0.91552639,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(=O)C(C)(C)C)c(C)c2)n1C,0.92789185,-9.743763,-9.016022614,-6.875436891
vdr_unique_G1_8750,G1,,8.713147401809692,9.380593729019168,6.827727556228636,9.61631107330322,-12.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)CCC(C)(O)C2CCC(O)C2)CC1O,0.5897435897435898,-9.9,-7.4,-7.4
vdr_unique_G1_8751,G1,,8.256997406482695,8.886252975463867,6.55417102575302,9.00601577758789,-10.6,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CCC(O)C(O)CCCCCCCCCCC(C)(C)O)CC1O,0.6621621621621622,-9.7,-6.6000000000000005,-7.0
vdr_unique_G1_8752,G1,,7.692344486713409,9.200472784042352,6.61166697740555,8.55325317382813,-10.3,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CCCOCCOCCCCCCCCO)CC1O,0.5,-9.7,-7.1000000000000005,-7.0
vdr_unique_G1_8753,G1,,8.012755334377289,8.85016803741455,6.177695333957674,8.21563339233398,-10.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)(C)C)CC(O)C1O,0.6029411764705882,-9.9,-7.4,-7.4
vdr_unique_G1_8754,G1,,7.874494016170501,8.969655942916878,6.672947645187378,9.61501407623291,-11.5,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)(C)O)C(O)CC1O,0.6363636363636364,-9.9,-7.4,-7.4
vdr_unique_G1_8755,G1,,7.716231942176819,9.374358129501342,6.52971524000168,9.17323207855225,-11.2,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)(C)O)c2cccc(C)c21,0.4743589743589743,-9.7,-7.4,-7.0
vdr_unique_G1_8756,G1,,8.26122319698334,9.193878793716438,7.028972506523134,9.47578430175781,-11.4,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)C(O)CCC(O)(c2ccccc2)C(F)CCC(=O)C(C)C)CC(O)C(CCC(C)C)C1O,0.4174757281553398,-9.5,-6.1000000000000005,-7.0
vdr_unique_G1_8757,G1,,8.590503692626953,9.089027643203725,6.469065129756929,9.31420803070068,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)C)CC(O)(CC)CCOC1O,0.4683544303797468,-9.9,-7.4,-7.2
vdr_unique_G1_8758,G1,,8.305878162384033,8.697514295578006,6.177097141742707,9.47371959686279,-11.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)C)CC(O)C(O)C1O,0.5571428571428572,-9.9,-7.4,-7.4
vdr_unique_G1_8759,G1,,8.032588303089144,8.861585950851438,6.867153108119966,9.49299049377441,-13.9,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)C2=CCCC(C)(C)CC2O)CC(O)CC1O,0.6133333333333333,-9.7,-7.4,-7.2
